date,OMI1,OMI2,phase,phase_angle,magnitude
1965-12-17,-0.56062,1.76938,5.0,197.5805681803302,1.8560712
1965-12-18,-0.42394,1.7513,5.0,193.60791013303964,1.8018814
1965-12-19,-0.26417,1.7062,5.0,188.80118995503955,1.7265296
1965-12-20,-0.09115,1.63955,5.0,183.18205590897742,1.6420817
1965-12-21,0.08492,1.55769,4.0,176.8795165103843,1.5600032
1965-12-22,0.2538,1.46729,4.0,170.18653952459886,1.4890784
1965-12-23,0.40558,1.37467,4.0,163.56193354673562,1.4332526
1965-12-24,0.53106,1.2852,4.0,157.54900112969128,1.3905983
1965-12-25,0.62213,1.20276,4.0,152.64964472469774,1.3541334
1965-12-26,0.67219,1.12924,4.0,149.2364063043094,1.3141623
1965-12-27,0.6766,1.06431,4.0,147.55518446098847,1.2611674
1965-12-28,0.63318,1.00532,4.0,147.79607397969875,1.1881014
1965-12-29,0.54256,0.94753,4.0,150.2043508396433,1.091872
1965-12-30,0.40855,0.88476,4.0,155.2142241446431,0.9745324
1965-12-31,0.238,0.81065,4.0,163.63820617466018,0.8448653
1966-01-01,0.04031,0.72021,4.0,176.796509761012,0.7213372
1966-01-02,-0.17373,0.61144,5.0,195.86157336225932,0.6356422
1966-01-03,-0.39332,0.48601,5.0,218.9826842356473,0.625225
1966-01-04,-0.60869,0.34892,6.0,240.1773266870846,0.7016044
1966-01-05,-0.81155,0.20722,6.0,255.67623647247217,0.837588
1966-01-06,-0.99497,0.06837,6.0,266.06906317299047,0.9973163
1966-01-07,-1.15307,-0.06106,7.0,273.03122593816687,1.1546855
1966-01-08,-1.28083,-0.17641,7.0,277.84206598631016,1.2929215
1966-01-09,-1.37414,-0.2754,7.0,281.3328632923209,1.4014657
1966-01-10,-1.43005,-0.35826,7.0,284.0644273116841,1.4742433
1966-01-11,-1.44708,-0.42758,7.0,286.46123968103,1.5089285
1966-01-12,-1.42554,-0.48798,7.0,288.8967106284052,1.5067476
1966-01-13,-1.36768,-0.54551,7.0,291.74497662073287,1.4724571
1966-01-14,-1.27765,-0.60701,7.0,295.41233732075364,1.4145143
1966-01-15,-1.16117,-0.67935,7.0,300.33004382210083,1.3453001
1966-01-16,-1.02501,-0.76872,7.0,306.86855607565803,1.28124
1966-01-17,-0.87623,-0.87992,8.0,315.120388984576,1.2417883
1966-01-18,-0.72135,-1.01582,8.0,324.6208309193544,1.2458876
1966-01-19,-0.5656,-1.17698,8.0,334.3332985194038,1.3058274
1966-01-20,-0.41233,-1.36133,8.0,343.1490892442067,1.4224049
1966-01-21,-0.26293,-1.56418,8.0,350.45810045407757,1.5861245
1966-01-22,-0.11726,-1.77828,8.0,356.22737091048396,1.7821419
1966-01-23,0.02546,-1.99423,1.0,0.7314458709676046,1.9943926
1966-01-24,0.16541,-2.20097,1.0,4.2978834332720055,2.2071767
1966-01-25,0.30139,-2.38661,1.0,7.197425303105291,2.405565
1966-01-26,0.43065,-2.53923,1.0,9.625694519614939,2.57549
1966-01-27,0.54962,-2.64761,1.0,11.72751941483773,2.7040563
1966-01-28,0.65513,-2.70185,1.0,13.629719990763306,2.7801418
1966-01-29,0.74536,-2.6939,1.0,15.465934135084808,2.7951136
1966-01-30,0.82038,-2.61798,1.0,17.39909921348368,2.7435093
1966-01-31,0.88198,-2.47104,1.0,19.64283627805318,2.623724
1966-02-01,0.93304,-2.25312,1.0,22.494945445915477,2.4386704
1966-02-02,0.97659,-1.96749,1.0,26.398118753252447,2.1965301
1966-02-03,1.01483,-1.62069,1.0,32.05362814189391,1.9122019
1966-02-04,1.04834,-1.22227,1.0,40.61966519512404,1.6102673
1966-02-05,1.07556,-0.78455,2.0,53.89171830321101,1.3312956
1966-02-06,1.09279,-0.32212,2.0,73.57614696227391,1.1392766
1966-02-07,1.09479,0.14859,3.0,97.72922062120504,1.1048276
1966-02-08,1.07582,0.60989,3.0,119.54920877878222,1.2366706
1966-02-09,1.03119,1.04356,4.0,135.34160279296145,1.467096
1966-02-10,0.95874,1.43186,4.0,146.19465976176613,1.7231963
1966-02-11,0.85981,1.75881,4.0,153.94788943205498,1.9577247
1966-02-12,0.73935,2.01163,4.0,159.81971348812226,2.1431971
1966-02-13,0.60487,2.18196,4.0,164.5058781176323,2.2642477
1966-02-14,0.46483,2.26666,4.0,168.41087851094747,2.3138311
1966-02-15,0.32687,2.2678,4.0,171.79814299897853,2.2912357
1966-02-16,0.19665,2.19215,4.0,174.87391976824696,2.2009528
1966-02-17,0.07743,2.05024,4.0,177.837177695676,2.0517015
1966-02-18,-0.02967,1.85523,5.0,180.91623187977802,1.8554672
1966-02-19,-0.12501,1.62178,5.0,184.40775568987965,1.6265908
1966-02-20,-0.20974,1.36505,5.0,188.73518577572213,1.3810692
1966-02-21,-0.28512,1.09966,5.0,194.53557616377495,1.1360219
1966-02-22,-0.35217,0.839,5.0,202.77021404486922,0.9099146
1966-02-23,-0.41151,0.59445,5.0,214.69304843971577,0.7229878
1966-02-24,-0.46339,0.37502,6.0,231.0168675932366,0.5961294
1966-02-25,-0.50778,0.18696,6.0,249.7867497656019,0.541105
1966-02-26,-0.54448,0.03374,6.0,266.45406466724364,0.5455244
1966-02-27,-0.57307,-0.08384,7.0,278.32331064650407,0.5791704
1966-02-28,-0.59283,-0.16737,7.0,285.7656345039842,0.6160033
1966-03-01,-0.60245,-0.22033,7.0,290.0886434477834,0.6414759
1966-03-02,-0.59728,-0.25625,7.0,293.22069987630545,0.6499288
1966-03-03,-0.57945,-0.26237,7.0,294.36061064406715,0.636082
1966-03-04,-0.54408,-0.25251,7.0,294.896228684938,0.5998203
1966-03-05,-0.4877,-0.23189,7.0,295.43000014992833,0.5400224
1966-03-06,-0.4074,-0.20459,7.0,296.66509765966146,0.4558858
1966-03-07,-0.30149,-0.17325,7.0,299.8836532948752,0.3477237
1966-03-08,-0.16997,-0.13878,7.0,309.23153588330985,0.2194304
1966-03-09,-0.01497,-0.10023,8.0,351.50529742258715,0.1013418
1966-03-10,0.15911,-0.05488,2.0,70.96973305327937,0.1683087
1966-03-11,0.34552,0.00148,3.0,90.24541918000683,0.3455231
1966-03-12,0.53531,0.07395,3.0,97.86530138952052,0.5403937
1966-03-13,0.7175,0.16779,3.0,103.16229217270951,0.736858
1966-03-14,0.87951,0.28725,3.0,108.08715761980892,0.9252299
1966-03-15,1.00774,0.43433,3.0,113.3157573903488,1.0973525
1966-03-16,1.08857,0.60738,3.0,119.15982903659395,1.2465533
1966-03-17,1.10985,0.80009,3.0,125.78780425977705,1.3681781
1966-03-18,1.06268,1.00133,3.0,133.2974591071945,1.4601201
1966-03-19,0.94312,1.19615,4.0,141.74552852488227,1.5232368
1966-03-20,0.75311,1.36796,4.0,151.16567286993234,1.5615662
1966-03-21,0.50029,1.50102,4.0,161.5667688995888,1.5821981
1966-03-22,0.19678,1.5825,4.0,172.91179404014304,1.5946876
1966-03-23,-0.1425,1.60344,5.0,185.07861517688337,1.6097597
1966-03-24,-0.50127,1.5588,5.0,197.8264557246466,1.6374153
1966-03-25,-0.86299,1.44707,5.0,210.81060765390683,1.684863
1966-03-26,-1.21162,1.2697,5.0,223.65912847320638,1.7550387
1966-03-27,-1.53214,1.03074,6.0,236.06949109125225,1.8465855
1966-03-28,-1.81099,0.73655,6.0,247.86787154367096,1.9550424
1966-03-29,-2.0365,0.39568,6.0,259.00475789013467,2.0745831
1966-03-30,-2.19925,0.01862,6.0,269.51491557377494,2.1993289
1966-03-31,-2.29235,-0.38232,7.0,279.4686855145393,2.3240132
1966-04-01,-2.31167,-0.79341,7.0,288.94321514410916,2.4440372
1966-04-02,-2.25594,-1.19987,7.0,298.00723491983086,2.5551815
1966-04-03,-2.12674,-1.58643,7.0,306.72089548343615,2.653259
1966-04-04,-1.92843,-1.93793,8.0,315.14078068519,2.7339375
1966-04-05,-1.66801,-2.23998,8.0,323.326641089565,2.7928064
1966-04-06,-1.35495,-2.4797,8.0,331.3470617443828,2.8257391
1966-04-07,-1.00099,-2.64637,8.0,339.28086537209504,2.829356
1966-04-08,-0.61979,-2.73223,8.0,347.2190935082268,2.801646
1966-04-09,-0.22656,-2.73315,8.0,355.26139370877155,2.7425241
1966-04-10,0.1627,-2.64928,1.0,3.514287012553382,2.6542714
1966-04-11,0.53224,-2.48542,1.0,12.087042615338106,2.5417695
1966-04-12,0.86788,-2.25102,1.0,21.084128354711424,2.4125311
1966-04-13,1.15842,-1.9595,1.0,30.590790741333905,2.2763076
1966-04-14,1.39674,-1.62702,1.0,40.6449412107159,2.1443126
1966-04-15,1.58021,-1.27082,2.0,51.19342610928413,2.0278184
1966-04-16,1.71036,-0.90755,2.0,62.048716230305075,1.9362279
1966-04-17,1.79179,-0.55188,2.0,72.88091415480677,1.8748555
1966-04-18,1.83086,-0.21567,2.0,83.28168392910632,1.8435189
1966-04-19,1.83432,0.09229,3.0,92.88028937390081,1.8366401
1966-04-20,1.8083,0.3662,3.0,101.44818217063298,1.8450072
1966-04-21,1.75768,0.60284,3.0,108.93067792973301,1.858186
1966-04-22,1.68589,0.80101,3.0,115.41360332342128,1.8665053
1966-04-23,1.595,0.96105,3.0,121.07061066376365,1.8621607
1966-04-24,1.48606,1.0843,3.0,126.11626731589774,1.8395872
1966-04-25,1.35948,1.1727,3.0,130.78135843198208,1.7953861
1966-04-26,1.21545,1.22846,4.0,135.3050075698871,1.7281297
1966-04-27,1.05429,1.25389,4.0,139.94236079086014,1.6382209
1966-04-28,0.87672,1.25131,4.0,144.98331054528242,1.5278791
1966-04-29,0.68391,1.22306,4.0,150.78697706381797,1.4012883
1966-04-30,0.47771,1.1715,4.0,157.81552658932992,1.2651558
1966-05-01,0.26061,1.09913,4.0,166.66116831259785,1.1296036
1966-05-02,0.03592,1.00851,4.0,177.9601642025829,1.0091494
1966-05-03,-0.19218,0.90232,5.0,192.02344655368586,0.9225587
1966-05-04,-0.4186,0.78333,5.0,208.1193898699762,0.8881621
1966-05-05,-0.63741,0.65438,5.0,224.2473595152636,0.9135123
1966-05-06,-0.84203,0.5184,6.0,238.38126149351183,0.9888139
1966-05-07,-1.02555,0.37842,6.0,249.74633010817618,1.0931398
1966-05-08,-1.18115,0.23753,6.0,258.62944479221886,1.2047969
1966-05-09,-1.30261,0.09891,6.0,265.65773989249107,1.3063599
1966-05-10,-1.38476,-0.03417,7.0,271.4135298305775,1.3851815
1966-05-11,-1.42394,-0.15823,7.0,276.34076586563503,1.4327044
1966-05-12,-1.41848,-0.26934,7.0,280.75129270557363,1.4438246
1966-05-13,-1.36908,-0.36284,7.0,284.8435487575151,1.4163449
1966-05-14,-1.27934,-0.43308,7.0,288.7019006062803,1.3506551
1966-05-15,-1.15606,-0.47368,7.0,292.2807041079239,1.2493387
1966-05-16,-1.00908,-0.47863,7.0,295.3760680865739,1.1168389
1966-05-17,-0.85003,-0.44424,7.0,297.59232658403295,0.9591143
1966-05-18,-0.6902,-0.371,7.0,298.2591567078416,0.7835924
1966-05-19,-0.53827,-0.26399,7.0,296.12525349110615,0.5995209
1966-05-20,-0.39935,-0.13177,7.0,288.26088448556357,0.4205279
1966-05-21,-0.2753,0.01549,6.0,266.7795974453855,0.2757354
1966-05-22,-0.16588,0.1676,5.0,224.70448642525537,0.2358091
1966-05-23,-0.06981,0.31531,5.0,192.48397037099053,0.3229456
1966-05-24,0.01451,0.45076,4.0,178.15628097779054,0.4509935
1966-05-25,0.08865,0.56766,4.0,171.12395939850276,0.5745404
1966-05-26,0.15406,0.66136,4.0,166.88712204782726,0.6790667
1966-05-27,0.21209,0.72895,4.0,163.77750054325847,0.7591774
1966-05-28,0.26401,0.76925,4.0,161.05755291760707,0.8132938
1966-05-29,0.31113,0.78279,4.0,158.32401375943687,0.8423551
1966-05-30,0.35472,0.7717,4.0,155.31362705780924,0.8493216
1966-05-31,0.39607,0.73949,4.0,151.8265488585788,0.8388783
1966-06-01,0.43629,0.69068,4.0,147.72014239329434,0.8169381
1966-06-02,0.47628,0.63029,4.0,142.9234032867983,0.7900051
1966-06-03,0.51644,0.5632,4.0,137.47997233506004,0.7641364
1966-06-04,0.55645,0.49347,3.0,131.56719615063702,0.7437401
1966-06-05,0.59507,0.42383,3.0,125.45982040382322,0.7305752
1966-06-06,0.63005,0.35538,3.0,119.42519218905474,0.7233657
1966-06-07,0.65827,0.28785,3.0,113.61892068831787,0.7184546
1966-06-08,0.67609,0.22011,3.0,108.0333411334558,0.7110177
1966-06-09,0.67984,0.15084,3.0,102.50988831546015,0.6963729
1966-06-10,0.66628,0.079,3.0,96.76192041885146,0.6709471
1966-06-11,0.63295,0.00413,3.0,90.37384976890296,0.6329635
1966-06-12,0.5784,-0.07362,2.0,82.7462736783913,0.5830665
1966-06-13,0.50235,-0.15365,2.0,72.99309602087754,0.5253226
1966-06-14,0.40584,-0.23502,2.0,59.92507335077846,0.4689782
1966-06-15,0.29119,-0.31669,1.0,42.59790374633474,0.4302141
1966-06-16,0.16203,-0.39758,1.0,22.17289156226019,0.4293292
1966-06-17,0.0232,-0.47668,1.0,2.786385004080529,0.4772443
1966-06-18,-0.11946,-0.55303,8.0,347.81082040125557,0.5657852
1966-06-19,-0.25938,-0.62566,8.0,337.4825601564895,0.6772949
1966-06-20,-0.38966,-0.69348,8.0,330.6687704263212,0.7954555
1966-06-21,-0.50347,-0.75529,8.0,326.3129085962236,0.9077141
1966-06-22,-0.59454,-0.80961,8.0,323.70816765837003,1.0044631
1966-06-23,-0.6576,-0.85477,8.0,322.4278448028238,1.078457
1966-06-24,-0.68874,-0.88893,8.0,322.23159494238575,1.1245263
1966-06-25,-0.6857,-0.91018,8.0,323.0068192085374,1.1395665
1966-06-26,-0.64798,-0.91672,8.0,324.74556702796775,1.1226101
1966-06-27,-0.5769,-0.90697,8.0,327.5406225614449,1.0748992
1966-06-28,-0.47545,-0.87974,8.0,331.61127169525093,0.9999976
1966-06-29,-0.34806,-0.83435,8.0,337.35590531299295,0.9040385
1966-06-30,-0.20036,-0.77072,8.0,345.42767784600983,0.7963375
1966-07-01,-0.03886,-0.68942,8.0,356.7738671833739,0.6905143
1966-07-02,0.1294,-0.59162,1.0,12.337527631063239,0.605606
1966-07-03,0.29711,-0.47913,1.0,31.80317974500352,0.5637729
1966-07-04,0.45704,-0.35425,2.0,52.220869725903555,0.5782548
1966-07-05,0.60221,-0.21973,2.0,69.95435344562725,0.6410446
1966-07-06,0.72623,-0.07867,2.0,83.81745323419983,0.7304786
1966-07-07,0.82349,0.0656,3.0,94.5546184391845,0.8260987
1966-07-08,0.88941,0.20955,3.0,103.25743057058632,0.9137622
1966-07-09,0.92068,0.34958,3.0,110.79165020988943,0.9848136
1966-07-10,0.91545,0.48207,3.0,117.77099830774323,1.0346208
1966-07-11,0.87344,0.60353,3.0,124.64371650268912,1.0616714
1966-07-12,0.79602,0.71075,3.0,131.76101487647824,1.0671519
1966-07-13,0.68613,0.80095,4.0,139.4151455638986,1.0546541
1966-07-14,0.54808,0.87197,4.0,147.8484315405335,1.0299143
1966-07-15,0.38736,0.92239,4.0,157.21990705048006,1.0004255
1966-07-16,0.2102,0.95166,4.0,167.54465050370854,0.9745978
1966-07-17,0.02327,0.96012,4.0,178.61161956657017,0.960402
1966-07-18,-0.16674,0.94898,5.0,189.96540294737707,0.9635171
1966-07-19,-0.35346,0.92024,5.0,201.0115555394139,0.9857868
1966-07-20,-0.53114,0.87648,5.0,211.21553410993374,1.0248545
1966-07-21,-0.69484,0.82067,5.0,220.25372355800818,1.0753149
1966-07-22,-0.84058,0.75597,6.0,228.03358188040838,1.1305156
1966-07-23,-0.96539,0.68548,6.0,234.62315295185513,1.184002
1966-07-24,-1.06729,0.61206,6.0,240.16697381884768,1.2303355
1966-07-25,-1.14529,0.53812,6.0,244.8332901260737,1.2654099
1966-07-26,-1.19919,0.46547,6.0,248.786094658349,1.2863588
1966-07-27,-1.22949,0.39525,6.0,252.1787126345564,1.2914598
1966-07-28,-1.23713,0.32786,6.0,255.1568836544778,1.2798371
1966-07-29,-1.22328,0.26301,6.0,257.8659049411752,1.2512347
1966-07-30,-1.18905,0.19983,6.0,260.460102572704,1.2057246
1966-07-31,-1.13535,0.13702,6.0,263.11852507337943,1.1435883
1966-08-01,-1.06272,0.07314,6.0,266.0629182184316,1.0652338
1966-08-02,-0.97133,0.00676,6.0,269.6012547574868,0.9713535
1966-08-03,-0.86108,-0.0633,7.0,274.20438374133994,0.8634035
1966-08-04,-0.73186,-0.1379,7.0,280.6707908570645,0.7447385
1966-08-05,-0.58381,-0.21747,7.0,290.4304291208849,0.6229987
1966-08-06,-0.41756,-0.30199,7.0,305.8754096404196,0.5153196
1966-08-07,-0.23452,-0.39092,8.0,329.03969221620014,0.4558707
1966-08-08,-0.03692,-0.48312,8.0,355.6299539598201,0.4845287
1966-08-09,0.17209,-0.57677,1.0,16.61344610284064,0.6018959
1966-08-10,0.38859,-0.66926,1.0,30.140580072594332,0.7738935
1966-08-11,0.60798,-0.75713,1.0,38.7646764329393,0.971023
1966-08-12,0.82518,-0.83612,1.0,44.6227010368365,1.174742
1966-08-13,1.0348,-0.90123,2.0,48.9466792585514,1.3722341
1966-08-14,1.23132,-0.94703,2.0,52.435478446044954,1.5533882
1966-08-15,1.40916,-0.96795,2.0,55.5148827631577,1.7095786
1966-08-16,1.56283,-0.95885,2.0,58.469451398450246,1.8335296
1966-08-17,1.68697,-0.91557,2.0,61.50996804924398,1.9194105
1966-08-18,1.77645,-0.83553,2.0,64.81066673130908,1.9631314
1966-08-19,1.82653,-0.7183,2.0,68.53230277352507,1.9626937
1966-08-20,1.83317,-0.56598,2.0,72.84224805182451,1.9185531
1966-08-21,1.79339,-0.3833,2.0,77.93572664123958,1.8338939
1966-08-22,1.70572,-0.17742,2.0,84.06174914026928,1.7149223
1966-08-23,1.57057,0.04258,3.0,91.552975561052,1.5711471
1966-08-24,1.39052,0.2664,3.0,100.84548094675361,1.4158088
1966-08-25,1.17031,0.48337,3.0,112.44196236750349,1.2662038
1966-08-26,0.91654,0.68312,3.0,126.69807658372281,1.1431092
1966-08-27,0.63727,0.85618,4.0,143.33903417450722,1.0673131
1966-08-28,0.34144,0.99433,4.0,161.04819450750819,1.0513198
1966-08-29,0.03837,1.09085,4.0,177.98548556842152,1.0915246
1966-08-30,-0.26266,1.14067,5.0,192.9673570070542,1.1705204
1966-08-31,-0.55271,1.14054,5.0,205.8550039385429,1.2674068
1966-09-01,-0.82342,1.08916,5.0,217.0897839856858,1.3653901
1966-09-02,-1.06708,0.98739,6.0,227.22130907317026,1.4538221
1966-09-03,-1.27681,0.83833,6.0,236.71183250863228,1.5274296
1966-09-04,-1.44672,0.6474,6.0,245.89172167323875,1.5849686
1966-09-05,-1.57217,0.42228,6.0,254.96538026093754,1.627894
1966-09-06,-1.65001,0.17259,6.0,264.02861231294503,1.6590118
1966-09-07,-1.67895,-0.09053,7.0,273.08643422006196,1.6813889
1966-09-08,-1.65978,-0.35514,7.0,282.077357812587,1.6973492
1966-09-09,-1.59541,-0.60924,7.0,290.9003812086937,1.7077782
1966-09-10,-1.4908,-0.84163,7.0,299.44686715722895,1.7119654
1966-09-11,-1.35257,-1.04264,7.0,307.62713596893235,1.7077892
1966-09-12,-1.18856,-1.20466,8.0,315.3854422637951,1.6923004
1966-09-13,-1.00721,-1.32256,8.0,322.70851892768655,1.662419
1966-09-14,-0.81701,-1.39371,8.0,329.6206418799311,1.6155287
1966-09-15,-0.62596,-1.41792,8.0,336.1802892637311,1.5499429
1966-09-16,-0.4412,-1.39708,8.0,342.47380354922507,1.4650904
1966-09-17,-0.26875,-1.33484,8.0,348.6165389660432,1.3616257
1966-09-18,-0.11337,-1.23606,8.0,354.759559056053,1.2412483
1966-09-19,0.02149,-1.10641,1.0,1.1127262935613942,1.1066188
1966-09-20,0.13369,-0.95194,1.0,7.994307648389906,0.9612818
1966-09-21,0.22234,-0.77875,1.0,15.934511905983499,0.8098683
1966-09-22,0.28779,-0.59275,1.0,25.89734556626894,0.65892
1966-09-23,0.33166,-0.39946,1.0,39.70186102081655,0.5191981
1966-09-24,0.35679,-0.20388,2.0,60.25511870305776,0.4109333
1966-09-25,0.36722,-0.01033,2.0,88.38867883112853,0.3673653
1966-09-26,0.36796,0.17759,3.0,115.76353581714011,0.4085741
1966-09-27,0.3647,0.35709,3.0,134.39593964008904,0.510411
1966-09-28,0.36328,0.52606,4.0,145.37229791571792,0.6393055
1966-09-29,0.36904,0.6829,4.0,151.6131580022069,0.7762364
1966-09-30,0.38619,0.82624,4.0,154.94830459637473,0.912039
1966-10-01,0.41727,0.95463,4.0,156.38979961803926,1.041841
1966-10-02,0.46276,1.06629,4.0,156.53960232515223,1.1623775
1966-10-03,0.52091,1.15907,4.0,155.7998647853627,1.2707441
1966-10-04,0.58785,1.23043,4.0,154.46340388127032,1.3636442
1966-10-05,0.65785,1.27774,4.0,152.7581286318145,1.4371451
1966-10-06,0.72381,1.29853,4.0,150.86438881717876,1.4866341
1966-10-07,0.77789,1.29097,4.0,148.9284129032481,1.5072215
1966-10-08,0.81229,1.25417,4.0,147.07002542525922,1.4942414
1966-10-09,0.82005,1.18853,4.0,145.39549037444368,1.4439825
1966-10-10,0.79581,1.09579,4.0,144.01122780675172,1.3542782
1966-10-11,0.73652,0.97896,4.0,143.04404743934955,1.2250813
1966-10-12,0.64201,0.84198,4.0,142.67446875924537,1.0588235
1966-10-13,0.51527,0.68928,4.0,143.22011524092375,0.8605871
1966-10-14,0.36242,0.52541,4.0,145.40266598538318,0.638282
1966-10-15,0.19229,0.35486,4.0,151.54781368763796,0.4036101
1966-10-16,0.01544,0.18234,4.0,175.15991267147047,0.1829925
1966-10-17,-0.15714,0.01338,6.0,265.13317496904347,0.1577086
1966-10-18,-0.31549,-0.14514,7.0,294.7046186090705,0.3472745
1966-10-19,-0.45169,-0.28521,7.0,302.2694873938489,0.5341991
1966-10-20,-0.55997,-0.39881,7.0,305.45842654785554,0.6874706
1966-10-21,-0.64457,-0.4677,7.0,305.9646392797759,0.7963754
1966-10-22,-0.69218,-0.50482,7.0,306.1039805207903,0.8567125
1966-10-23,-0.69835,-0.51271,7.0,306.28512541552965,0.8663511
1966-10-24,-0.66125,-0.49611,7.0,306.8794623521454,0.826666
1966-10-25,-0.58192,-0.46154,7.0,308.4190974235221,0.7427315
1966-10-26,-0.46424,-0.4167,7.0,311.9110247943026,0.623825
1966-10-27,-0.3147,-0.36971,8.0,319.5953153405481,0.4855117
1966-10-28,-0.14197,-0.32835,8.0,336.61759993290804,0.3577278
1966-10-29,0.04373,-0.29935,1.0,8.31116153582252,0.3025272
1966-10-30,0.23134,-0.28764,1.0,38.808649533708575,0.3691273
1966-10-31,0.40978,-0.29593,2.0,54.164389106340735,0.5054644
1966-11-01,0.56871,-0.32437,2.0,60.30125099763478,0.6547114
1966-11-02,0.69924,-0.3705,2.0,62.08262859510643,0.7913324
1966-11-03,0.79451,-0.42944,2.0,61.60836826289747,0.9031417
1966-11-04,0.85005,-0.49437,2.0,59.81867831492977,0.9833548
1966-11-05,0.86398,-0.55712,2.0,57.18487352958492,1.0280293
1966-11-06,0.83696,-0.60899,2.0,53.9595627437221,1.0350705
1966-11-07,0.77199,-0.64161,2.0,50.26962967108335,1.0038087
1966-11-08,0.67394,-0.64779,2.0,46.133430569995255,0.9347872
1966-11-09,0.54909,-0.62233,1.0,41.4223866986342,0.8299364
1966-11-10,0.40449,-0.56255,1.0,35.71724621253537,0.6928742
1966-11-11,0.25698,-0.46295,1.0,29.034319431724384,0.5294917
1966-11-12,0.0848,-0.34444,1.0,13.830967376649113,0.3547252
1966-11-13,-0.0837,-0.19585,8.0,336.8596925254619,0.2129857
1966-11-14,-0.24055,-0.02571,7.0,276.1006172424885,0.24192
1966-11-15,-0.38026,0.1546,6.0,247.87511449868134,0.4104861
1966-11-16,-0.50024,0.33207,6.0,236.42294332056653,0.6004253
1966-11-17,-0.60074,0.49355,6.0,230.59449899277539,0.7774832
1966-11-18,-0.68428,0.62707,6.0,227.4980472923017,0.9281465
1966-11-19,-0.75474,0.72291,6.0,226.23401526958912,1.0450987
1966-11-20,-0.81609,0.7744,6.0,226.50149589940156,1.1250325
1966-11-21,-0.87132,0.77834,6.0,228.22595624715325,1.1683371
1966-11-22,-0.92146,0.73512,6.0,231.41792432717847,1.1787663
1966-11-23,-0.9652,0.64866,6.0,236.09703450876736,1.1629148
1966-11-24,-0.99899,0.52606,6.0,242.22907439823365,1.1290351
1966-11-25,-1.01768,0.37716,6.0,249.66490858122418,1.0853213
1966-11-26,-1.0154,0.21372,6.0,258.11395827353454,1.0376481
1966-11-27,-0.98663,0.04853,6.0,267.18402544516675,0.9878228
1966-11-28,-0.92699,-0.1057,7.0,276.50505396063653,0.9329967
1966-11-29,-0.83395,-0.23735,7.0,285.88685072373175,0.8670684
1966-11-30,-0.70725,-0.33682,7.0,295.465609164088,0.7833583
1966-12-01,-0.54924,-0.3972,7.0,305.8737437719003,0.6778144
1966-12-02,-0.36491,-0.41481,8.0,318.66178335537523,0.5524732
1966-12-03,-0.16178,-0.38952,8.0,337.44533957159894,0.4217803
1966-12-04,0.05071,-0.32501,1.0,8.868128571102886,0.3289422
1966-12-05,0.26201,-0.22868,2.0,48.885833233475466,0.3477697
1966-12-06,0.46149,-0.11117,2.0,76.45586404159586,0.4746913
1966-12-07,0.63931,0.01468,3.0,91.31540921001228,0.6394785
1966-12-08,0.78706,0.13524,3.0,99.74988383841105,0.7985946
1966-12-09,0.89798,0.23775,3.0,104.82942621330078,0.9289204
1966-12-10,0.96706,0.31181,3.0,107.87092373548089,1.0160859
1966-12-11,0.99112,0.35049,3.0,109.47513426986694,1.0512669
1966-12-12,0.96902,0.35091,3.0,109.90677780449074,1.0306005
1966-12-13,0.90198,0.31427,3.0,109.2094791292969,0.9551615
1966-12-14,0.79388,0.24546,3.0,107.18110184592473,0.8309609
1966-12-15,0.65149,0.15225,3.0,103.15367646946743,0.6690435
1966-12-16,0.48432,0.04426,3.0,95.22152072257407,0.4863382
1966-12-17,0.3043,-0.06811,2.0,77.38370176013312,0.3118292
1966-12-18,0.12503,-0.17479,1.0,35.5767287207494,0.2149047
1966-12-19,-0.03923,-0.26694,8.0,351.63955171976136,0.2698072
1966-12-20,-0.17469,-0.33756,8.0,332.63807370236077,0.3800834
1966-12-21,-0.26932,-0.38184,8.0,324.80385658994135,0.4672634
1966-12-22,-0.31401,-0.39716,8.0,321.66874493372666,0.5062987
1966-12-23,-0.30353,-0.38288,8.0,321.5942055464686,0.4885975
1966-12-24,-0.23718,-0.33995,8.0,325.0968716675196,0.4145122
1966-12-25,-0.1191,-0.27043,8.0,336.2308409980642,0.2954948
1966-12-26,0.04197,-0.17719,1.0,13.325739872122256,0.1820928
1966-12-27,0.23325,-0.06372,2.0,74.7205656471728,0.241797
1966-12-28,0.43907,0.06573,3.0,98.51411021301867,0.4439627
1966-12-29,0.64237,0.20571,3.0,107.75693662701049,0.6745041
1966-12-30,0.82656,0.34892,3.0,112.88631572514092,0.8971882
1966-12-31,0.97752,0.48583,3.0,116.42749668917747,1.0915934
1967-01-01,1.08524,0.60496,3.0,119.13719765334034,1.2424662
1967-01-02,1.14458,0.69434,3.0,121.24238232452137,1.3387201
1967-01-03,1.15475,0.74382,3.0,122.7871814542248,1.3735777
1967-01-04,1.11797,0.74735,3.0,123.7622690492037,1.3447635
1967-01-05,1.03791,0.70439,3.0,124.16324474688156,1.2543614
1967-01-06,0.91875,0.61999,3.0,124.01222681063302,1.1083723
1967-01-07,0.76502,0.50388,3.0,123.37087621771803,0.9160517
1967-01-08,0.58187,0.36891,3.0,122.37500779630557,0.688961
1967-01-09,0.37551,0.2293,3.0,121.40974986940739,0.4399844
1967-01-10,0.15344,0.09897,3.0,122.82233251728695,0.1825894
